file,class,method,variable,usage
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"setAltASTPointers/2[org.antlr.v4.analysis.LeftRecursiveRule,org.antlr.v4.analysis.RuleAST]",r,4
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"setAltASTPointers/2[org.antlr.v4.analysis.LeftRecursiveRule,org.antlr.v4.analysis.RuleAST]",t,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"setAltASTPointers/2[org.antlr.v4.analysis.LeftRecursiveRule,org.antlr.v4.analysis.RuleAST]",opsBlk,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"setAltASTPointers/2[org.antlr.v4.analysis.LeftRecursiveRule,org.antlr.v4.analysis.RuleAST]",mainAlt,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"setAltASTPointers/2[org.antlr.v4.analysis.LeftRecursiveRule,org.antlr.v4.analysis.RuleAST]",i,9
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"setAltASTPointers/2[org.antlr.v4.analysis.LeftRecursiveRule,org.antlr.v4.analysis.RuleAST]",altInfo,11
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"setAltASTPointers/2[org.antlr.v4.analysis.LeftRecursiveRule,org.antlr.v4.analysis.RuleAST]",ruleBlk,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"setAltASTPointers/2[org.antlr.v4.analysis.LeftRecursiveRule,org.antlr.v4.analysis.RuleAST]",primaryBlk,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,translateLeftRecursiveRules/0,r,12
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,translateLeftRecursiveRules/0,fitsPattern,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,translateLeftRecursiveRules/0,language,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,translateLeftRecursiveRules/0,leftRecursiveRuleNames,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",p,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",r,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",ruleStart,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",e,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",g,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",ruleText,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",tree,3
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",adaptor,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",tokens,3
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\analysis\LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,"parseArtificialRule/2[org.antlr.v4.analysis.Grammar,java.lang.String]",lexer,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalLLATNLookaheadOps/0,i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalLLATNLookaheadOps/0,decisions,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalLLATNLookaheadOps/0,k,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getDFASize/1[int],decisionToDFA,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getDFASize/1[int],decision,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalTimeInPrediction/0,t,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalTimeInPrediction/0,i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalTimeInPrediction/0,decisions,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getDFASize/0,decisionToDFA,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getDFASize/0,i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getDFASize/0,n,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalLLLookaheadOps/0,i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalLLLookaheadOps/0,decisions,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalLLLookaheadOps/0,k,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,ParseInfo/1[org.antlr.v4.runtime.atn.ProfilingATNSimulator],atnSimulator,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getLLDecisions/0,LL,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getLLDecisions/0,fallBack,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getLLDecisions/0,i,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getLLDecisions/0,decisions,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalATNLookaheadOps/0,i,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalATNLookaheadOps/0,decisions,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalATNLookaheadOps/0,k,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalSLLLookaheadOps/0,i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalSLLLookaheadOps/0,decisions,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalSLLLookaheadOps/0,k,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalSLLATNLookaheadOps/0,i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalSLLATNLookaheadOps/0,decisions,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\ParseInfo.java,org.antlr.v4.runtime.atn.ParseInfo,getTotalSLLATNLookaheadOps/0,k,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\ObjectEqualityComparator.java,org.antlr.v4.runtime.misc.ObjectEqualityComparator,"equals/2[java.lang.Object,java.lang.Object]",a,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\ObjectEqualityComparator.java,org.antlr.v4.runtime.misc.ObjectEqualityComparator,"equals/2[java.lang.Object,java.lang.Object]",b,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\ObjectEqualityComparator.java,org.antlr.v4.runtime.misc.ObjectEqualityComparator,hashCode/1[java.lang.Object],obj,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testMissingRuleSemi/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testDoubleQuotedStringLiteral/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testDoubleQuotedStringLiteral/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testDoubleQuotedStringLiteral/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testFragmentActionIgnored/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testFragmentActionIgnored/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testFragmentActionIgnored/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testExtraColon/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testMissingRuleSemi4/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testMissingRuleSemi5/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEmptyRuleOptions/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,AllErrorCodesDistinct/0,i,4
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,AllErrorCodesDistinct/0,j,3
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,AllErrorCodesDistinct/0,errorTypes,4
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonClosureInLexer/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonClosureInLexer/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonClosureInLexer/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testMissingRuleSemi2/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testRuleRedefinition/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testChannelDefinitions/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testChannelDefinitions/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testChannelDefinitions/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testChannelDefinitionInParser/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testChannelDefinitionInParser/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testChannelDefinitionInParser/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testBadRulePrequelStart2/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testActionAtEndOfOneLexerAlternative/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testActionAtEndOfOneLexerAlternative/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testActionAtEndOfOneLexerAlternative/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidEscapeSequences/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidEscapeSequences/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidEscapeSequences/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testParserRuleNameStartingWithUnderscore/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testChannelDefinitionInLexer/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testChannelDefinitionInLexer/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testChannelDefinitionInLexer/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonNestedClosureAnalysis/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonNestedClosureAnalysis/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonNestedClosureAnalysis/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testTokenNamedEOF/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testTokenNamedEOF/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testTokenNamedEOF/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidLanguageInGrammar/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidLanguageInGrammar/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidLanguageInGrammar/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidCharSetsAndStringLiterals/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidCharSetsAndStringLiterals/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidCharSetsAndStringLiterals/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testMissingRuleSemi3/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonOptionalAnalysis/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonOptionalAnalysis/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonOptionalAnalysis/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidLanguageInGrammarWithLexerCommand/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidLanguageInGrammarWithLexerCommand/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testInvalidLanguageInGrammarWithLexerCommand/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonClosureAnalysis/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonClosureAnalysis/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEpsilonClosureAnalysis/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testRangeInParserGrammar/0,grammar,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testRangeInParserGrammar/0,expected,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testRangeInParserGrammar/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testEmptyBlockOptions/0,pair,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestToolSyntaxErrors.java,org.antlr.v4.test.tool.TestToolSyntaxErrors,testUnrecognizedAssocOption/0,grammar,1
